id	name	playName	normalizedGenre	libretto	firstAuthor	title	subtitle	numOfCoAuthors	maxDegreeIds	numOfSegments	numOfActs	numOfSpeakers	numOfSpeakersMale	numOfSpeakersFemale	numOfSpeakersUnknown	numOfPersonGroups	numOfP	numOfL	wikipediaLinkCount	wordCountText	wordCountSp	wordCountStage	yearWritten	yearPremiered	yearPrinted	yearNormalized	averageDegree	density	averageClustering	size	maxDegree	numConnectedComponents	diameter	averagePathLength	corpus
fre000851	la-motte-scanderberg	la-motte-scanderberg	Tragedy	TRUE	La Motte	Scanderberg	Tragédie	0	le-choeur	28	5	26	6	7	13	0	0	835	NA	7313	5907	152	NA	1735-10-27	1735	1735	4.6923076923076925	0.18769230769230769	0.794617995127045	26	17	2	3	2.0733333333333333	fre
fre001457	la-thuilerie-crispin-bel-esprit	la-thuilerie-crispin-bel-esprit	Comedy	FALSE	La Thuilerie	Crispin Bel Esprit	Comédie	0	several characters	16	0	8	5	3	0	0	1	725	NA	6292	6120	28	NA	NA	1682	1682	6.5	0.9285714285714286	0.9404761904761906	8	7	1	2	1.0714285714285714	fre
fre001458	la-thuilerie-hercule	la-thuilerie-hercule	Tragedy	FALSE	La Thuilerie	Hercule	Tragédie	0	philoctete|hercule	31	0	9	3	5	1	0	0	1534	NA	13916	13190	9	NA	1681-11-07	1682	1681	3.3333333333333335	0.4166666666666667	0.6444444444444444	9	6	1	3	1.6944444444444444	fre
fre001459	la-thuilerie-soliman	la-thuilerie-soliman	Tragedy	FALSE	La Thuilerie	Soliman	Tragédie	0	soliman|celonide	30	0	10	5	3	2	0	0	1483	NA	13210	12476	6	NA	1680-10-11	1681	1680	4.2	0.4666666666666667	0.5666666666666667	10	7	1	4	1.6666666666666667	fre
fre000796	labaume-messe-de-gnide	labaume-messe-de-gnide	Comedy	FALSE	Griffet de Labaume	La Messe de Gnide	NA	0	la-pretresse|le-choeur|le-pretre	9	1	3	1	2	0	0	0	613	NA	4908	4377	490	NA	NA	1795	1795	2	1	1	3	2	1	1	1	fre
fre000802	labiche-coup-de-rasoir	labiche-coup-de-rasoir	Comedy	FALSE	Labiche	Un Coup de Rasoir	Saynète	0	antenor|gavot|une-voix	9	1	3	2	0	1	0	142	0	NA	2050	1901	312	NA	NA	1881	1881	2	1	1	3	2	1	1	1	fre
fre000797	labiche-jolly-baron-de-fourchevif	labiche-jolly-baron-de-fourchevif	Comedy	FALSE	Labiche	Le Baron de Fourchevif	Comédie en un Acte	1	several characters	20	0	7	2	1	4	0	735	0	NA	8965	8693	607	NA	1859-06-15	1859	1859	5.428571428571429	0.9047619047619048	0.9238095238095239	7	6	1	2	1.0952380952380953	fre
fre000798	labiche-legouve-cigale-chez-les-fourmis	labiche-legouve-cigale-chez-les-fourmis	Comedy	FALSE	Labiche	La Cigale chez les Fourmis	Comédie en un Acte	1	several characters	11	0	6	1	2	3	0	521	0	NA	7994	7766	248	NA	1876-05-23	1892	1876	4.666666666666667	0.9333333333333333	0.9333333333333332	6	5	1	2	1.0666666666666667	fre
fre000799	labiche-leroy-brulons-voltaire	labiche-leroy-brulons-voltaire	Comedy	FALSE	Labiche	Brûlons Voltaire !	Comédie en un Acte	1	several characters	11	0	7	2	3	2	0	608	0	NA	7640	7451	427	NA	1874-03-07	1874	1874	6	1	1	7	6	1	1	1	fre
fre000800	labiche-leroy-il-est-de-la-police	labiche-leroy-il-est-de-la-police	Comedy	FALSE	Labiche	Il Est de la Police	Comédie en un Acte	1	graindor|julie	18	0	7	2	2	3	0	607	0	NA	8495	8179	664	NA	1872-05-07	1872	1872	4.571428571428571	0.7619047619047619	0.8523809523809522	7	6	1	2	1.2380952380952381	fre
fre000801	labiche-michel-deux-timides	labiche-michel-deux-timides	Comedy	FALSE	Labiche	Les Deux Timides	Comédie-Vaudeville en un Acte	1	several characters	20	1	5	3	2	0	0	561	101	NA	7549	7296	815	NA	1860-03-16	1860	1860	4	1	1	5	4	1	1	1	fre
fre000803	laboullaye-cormon-corneille-rotrou	laboullaye-cormon-corneille-rotrou	Tragedy	FALSE	Laboullaye	Corneille et Rotrou	Comédie en un Acte et en Prose	1	rotrou	16	1	14	7	1	6	0	425	0	NA	8872	8544	442	NA	1845-10-08	1845	1845	7.714285714285714	0.5934065934065934	0.8341888270459699	14	12	1	3	1.4285714285714286	fre
fre000825	lafont-lesage-querelle-des-theatres	lafont-lesage-querelle-des-theatres	NA	FALSE	Lafont	La Querelle des Théâtres	Prologue	1	la-foire	11	1	12	4	3	5	0	77	121	NA	2426	2202	341	NA	1710-06-14	1718	1710	4.5	0.4090909090909091	0.8274170274170274	12	11	1	2	1.5909090909090908	fre
fre000826	lafont-naufrage	lafont-naufrage	Comedy	FALSE	Lafont	Le Naufrage ou La Pompe Funèbre de Crispin	Comédie	0	crispin	15	1	11	5	3	3	0	1	564	NA	5763	5112	431	NA	1710-06-14	1710	1710	5.636363636363637	0.5636363636363636	0.7935786435786436	11	9	1	3	1.490909090909091	fre
fre000827	lafont-trois-freres-rivaux	lafont-trois-freres-rivaux	Comedy	FALSE	La Font	Les Trois Freres Rivaux	Comédie en un Acte et en vers	0	monsieur-philidor|madame-philidor	15	1	9	2	2	5	0	5	691	NA	7233	6658	118	NA	1710-02-04	1710	1710	6.444444444444445	0.8055555555555556	0.9232804232804234	9	8	1	2	1.1944444444444444	fre
fre000829	laforgue-noce-de-pierrot	laforgue-noce-de-pierrot	Comedy	FALSE	Laforgue	La Noce de Pierrot	Gravures de Charles Martin	0	several characters	1	0	11	2	3	6	0	76	0	NA	2124	1819	1044	NA	NA	1927	1927	10	1	1	11	10	1	1	1	fre
fre000830	laforgue-nuit-de-noces	laforgue-nuit-de-noces	Comedy	FALSE	Laforgue	Nuit de Noces	Gravures de Charles Martin	0	several characters	4	0	4	1	1	1	0	46	0	NA	1831	1677	704	NA	NA	1927	1927	3	1	1	4	3	1	1	1	fre
fre001551	lagarde-l-hermitte-le-politicomane	lagarde-l-hermitte-le-politicomane	NA	FALSE	Lagarde	Le Politicomane et le Nihiliste	Ou le pour et le Contre	1	several characters	1	0	4	2	0	2	0	0	310	NA	2511	2468	0	NA	NA	1821	1821	3	1	1	4	3	1	1	1	fre
fre000833	lagrange-chancel-amasis	lagrange-chancel-amasis	Tragedy	FALSE	Lagrange-Chancel	Amasis	Tragédie	0	arthenice|amasis	39	5	10	5	2	3	0	0	1553	NA	14306	13694	23	NA	1701-12-13	1701	1701	4.2	0.4666666666666667	0.6128571428571428	10	7	1	3	1.6222222222222222	fre
fre000834	lagrange-chancel-meleagre	lagrange-chancel-meleagre	Tragedy	FALSE	Lagrange-Chancel	Méléagre	Tragédie	0	athalante|meleagre|dejanire	37	4	8	2	6	0	0	0	1626	NA	14999	14322	13	NA	1999-01-28	1699	1699	4.25	0.6071428571428571	0.8125	8	6	1	3	1.4285714285714286	fre
fre000835	lagrange-chancel-oreste	lagrange-chancel-oreste	Tragedy	FALSE	Lagrange-Chancel	Oreste et Pylade	Tragédie	0	thoas	44	0	10	6	4	0	0	0	1661	NA	14939	14113	0	NA	1701-12-13	1697	1697	4	0.4444444444444444	0.5557142857142858	10	7	1	3	1.6666666666666667	fre
fre000841	laignelot-agis	laignelot-agis	Tragedy	FALSE	Laignelot	Agis	Tragédie en Cinq Actes et en Vers.	0	leonidas	28	5	12	3	2	7	0	0	1410	NA	12102	11693	162	NA	NA	1782	1782	5.666666666666667	0.5151515151515151	0.8462962962962962	12	10	1	3	1.5303030303030303	fre
fre000842	lambert-collaboration	lambert-collaboration	Comedy	FALSE	Lambert	Une Collaboration	Comédie en un Acte et en vers	0	armande|moliere|baron	11	0	6	2	1	3	0	0	606	NA	5463	5228	195	NA	1888-01-15	1888	1888	4.333333333333333	0.8666666666666667	0.9	6	5	1	2	1.1333333333333333	fre
fre000852	lantier-impatient	lantier-impatient	Comedy	FALSE	Lantier	L'Impatient	Comédie en un Acte et en vers Libres	0	damon	35	1	7	5	1	1	0	6	880	NA	6674	6416	137	NA	1778-09-03	1779	1778	4.285714285714286	0.7142857142857143	0.838095238095238	7	6	1	2	1.2857142857142858	fre
